,betweenness,closeness,degree,page rank,hits hub,hits authority
221,1.1838517216391234e-05,0.34993446920052423,0.00749063670411985,0.0011620714065444233,0.0008832224752925265,0.0008832224752925264
222,0.0,0.3449612403100775,0.00749063670411985,0.001177596903895389,0.0007825072796650934,0.0007825072796650935
223,3.0720314576021255e-05,0.29633740288568255,0.00749063670411985,0.0016495802450456733,6.939505497015473e-05,6.939505497015463e-05
224,0.0,0.4126738794435858,0.00749063670411985,0.001314469370340081,0.001246091984287996,0.001246091984287995
225,1.9946870922624914e-05,0.3494764397905759,0.00749063670411985,0.0012154255489508813,0.0007589454735511957,0.0007589454735511958
226,1.5464809448023975e-05,0.3401273885350318,0.00749063670411985,0.0011701054505304253,0.0007147941143161504,0.00071479411431615
227,0.0,0.3449612403100775,0.00749063670411985,0.0011517969630726209,0.000923112196297695,0.0009231121962976952
228,1.3468582362727837e-05,0.33458646616541354,0.00749063670411985,0.0012029987611692195,0.00058191484629344,0.0005819148462934395
229,1.3454359994868568e-05,0.3423076923076923,0.00749063670411985,0.001211253160909326,0.000696336676023968,0.0006963366760239683
230,0.0,0.3545816733067729,0.00749063670411985,0.001134985188885487,0.0010748504273520693,0.0010748504273520693
231,0.0,0.413953488372093,0.00749063670411985,0.001265214293861507,0.0015742056577313821,0.0015742056577313817
232,4.4439429418731604e-05,0.3392630241423126,0.00749063670411985,0.001327555282494757,0.000579066895944674,0.000579066895944674
233,0.0,0.419811320754717,0.00749063670411985,0.0012991009901820645,0.0015254686143143835,0.0015254686143143824
234,1.8355614280131616e-05,0.3445161290322581,0.00749063670411985,0.0011793794579352574,0.0008153286242651292,0.0008153286242651291
